0.1000000000000000056 0.002852164 0.002903579 0.003133306 0.03118173 0.04009217 0.02704778 
0.2000000000000000111 0.002021002 0.002073299 0.002339481 0.02138847 0.02853829 0.01869622 
0.3000000000000000444 0.001675582 0.001727546 0.001950148 0.01723206 0.02310881 0.01512613 
0.4000000000000000222 0.001475324 0.001512323 0.001723043 0.01411808 0.01853491 0.0127559 
0.5 0.001301765 0.001345326 0.001517306 0.01214321 0.01556737 0.01108416 
0.6000000000000000888 0.001159821 0.001209506 0.001320078 0.01076664 0.01357685 0.009983896 
0.7000000000000000666 0.001051669 0.001104972 0.001154321 0.01018096 0.01300354 0.009350017 
0.8000000000000000444 0.0009702072 0.001030966 0.001070024 0.009921835 0.01294935 0.008911944 
0.9000000000000000222 0.0009149331 0.0009754264 0.001017415 0.009617153 0.01271244 0.008513581 
1 0.0008733545 0.0009262726 0.0009890329 0.0093093 0.01240423 0.008210941 
1.100000000000000089 0.0008359376 0.0008958931 0.0009576657 0.009125938 0.01238405 0.007928646 
1.200000000000000178 0.0008098454 0.000861103 0.0009504317 0.008946868 0.01219505 0.007697055 
1.300000000000000044 0.0007895591 0.0008349523 0.0009435931 0.008746768 0.01204268 0.007452106 
1.400000000000000133 0.0007592285 0.0008115023 0.0009343061 0.008629937 0.0120665 0.007346146 
1.5 0.0007272798 0.0007836683 0.0008984936 0.00845562 0.01196011 0.007164661 
1.600000000000000089 0.0007016386 0.0007577197 0.0008719539 0.008366573 0.01186175 0.007054882 
1.700000000000000178 0.0006777798 0.0007367051 0.000858357 0.008239676 0.01185789 0.006930638 
1.800000000000000044 0.0006607574 0.0007180263 0.0008489547 0.00813389 0.01177344 0.006833951 
1.900000000000000133 0.0006456519 0.000702283 0.0008419536 0.008018678 0.01174992 0.006734641 
2 0.0006310832 0.0006880908 0.0008348897 0.007778256 0.01147445 0.006601658 
2.100000000000000089 0.0006218612 0.0006736642 0.0008352274 0.007591589 0.01119221 0.006488474 
2.200000000000000178 0.0006111171 0.0006658725 0.0008374384 0.007347536 0.01098207 0.006354315 
2.300000000000000266 0.0006021705 0.0006545191 0.0008304756 0.007185849 0.01071758 0.006213601 
2.400000000000000355 0.0005866252 0.0006403354 0.0008165981 0.006996348 0.01041775 0.006101602 
2.5 0.0005718124 0.0006277312 0.0008057216 0.006844533 0.01025003 0.005980482 
2.600000000000000089 0.0005623673 0.0006155622 0.000793206 0.006641489 0.009882452 0.005829202 
2.700000000000000178 0.0005511028 0.000607144 0.0007836424 0.006358587 0.009432108 0.005700539 
2.800000000000000266 0.0005399842 0.0005995665 0.0007761125 0.006125972 0.009059951 0.005521889 
2.900000000000000355 0.0005314825 0.0005926038 0.0007650689 0.005988885 0.008713847 0.005399872 
3 0.0005271748 0.000585912 0.0007617801 0.005728063 0.008320056 0.005249737 
3.100000000000000089 0.0005216511 0.0005818874 0.0007573362 0.005538168 0.007964395 0.005115185 
3.200000000000000178 0.000513085 0.0005727575 0.0007465501 0.005416578 0.007617969 0.005015331 
3.300000000000000266 0.0005047794 0.0005666751 0.0007330694 0.005166909 0.007235575 0.004870466 
3.400000000000000355 0.0004962932 0.0005599942 0.0007145147 0.005004345 0.006869415 0.004724828 
3.5 0.000490428 0.0005513393 0.0006977857 0.004800799 0.00647684 0.004643285 
3.600000000000000089 0.0004863211 0.0005466555 0.0006887708 0.004674736 0.006219406 0.004501068 
3.700000000000000178 0.0004753247 0.0005440395 0.0006792391 0.004528058 0.005900143 0.004406434 
3.800000000000000266 0.0004727604 0.0005356867 0.000669448 0.004384837 0.005616939 0.004313339 
3.900000000000000355 0.000467404 0.0005298884 0.0006594496 0.004278666 0.005426242 0.004257286 
4 0.000463157 0.0005237568 0.0006524102 0.004156728 0.005228351 0.004190719 
4.100000000000000533 0.000458004 0.0005223264 0.0006406101 0.004072645 0.005068171 0.004090424 
4.200000000000000178 0.0004555431 0.0005189635 0.0006281613 0.004006309 0.004916919 0.004028834 
