0.1000000000000000056 0.00198235 0.001734076 0.002193067 0.00255409 0.003357459 0.002043776 
0.2000000000000000111 0.001703917 0.001545401 0.002067075 0.002646381 0.001949303 0.001464447 
0.3000000000000000444 0.001530625 0.001202796 0.001814387 0.002317397 0.001784368 0.001207052 
0.4000000000000000222 0.001343084 0.001004216 0.001573648 0.002013924 0.001560158 0.001053898 
0.5 0.001053413 0.000811966 0.001249267 0.001568097 0.001224984 0.0009528474 
0.6000000000000000888 0.0007408896 0.0006674277 0.0009451359 0.001160699 0.001023646 0.0008576191 
0.7000000000000000666 0.000554176 0.000519379 0.0007225049 0.0008179114 0.0007554711 0.0007885217 
0.8000000000000000444 0.0004590597 0.0004118962 0.0006019685 0.0006315033 0.0007337715 0.0007394259 
0.9000000000000000222 0.0004071998 0.0003796073 0.0005590104 0.0005852295 0.0006296226 0.000685406 
1 0.0004203353 0.0004011729 0.000577955 0.0006493647 0.000634938 0.000661916 
1.100000000000000089 0.0004848513 0.000425033 0.0006267189 0.0007317483 0.0006513379 0.0006195605 
1.200000000000000178 0.0005161452 0.0004161274 0.0006397171 0.0007615686 0.0006496034 0.000590434 
1.300000000000000044 0.0004850535 0.0003977571 0.0006110094 0.0007231597 0.0006427201 0.0005711499 
1.400000000000000133 0.0004132259 0.000368933 0.0005419581 0.0006303301 0.0005531136 0.0005446489 
1.5 0.0003476308 0.0003375176 0.0004777934 0.0005360908 0.0005152116 0.0005310252 
1.600000000000000089 0.0003225534 0.0003012274 0.0004312596 0.0004564141 0.0004654579 0.0005120982 
1.700000000000000178 0.0003081228 0.0002825629 0.0004093878 0.0004190044 0.0004556102 0.000495585 
1.800000000000000044 0.00030041 0.0002809448 0.0004053579 0.000427651 0.0004526682 0.0004786869 
1.900000000000000133 0.0003181641 0.0002904223 0.0004233384 0.0004673653 0.000446229 0.0004662576 
2 0.0003479912 0.0003001342 0.0004438576 0.0005025182 0.0004742599 0.0004506738 
2.100000000000000089 0.0003510666 0.0002953398 0.0004430667 0.0005008345 0.0004560291 0.0004426745 
2.200000000000000178 0.0003211633 0.0002800143 0.0004140474 0.0004663455 0.0004415696 0.0004302485 
2.300000000000000266 0.0002832254 0.000267065 0.0003804637 0.000419095 0.0003994304 0.0004273503 
2.400000000000000355 0.0002646739 0.0002534994 0.0003576335 0.0003850432 0.0003838131 0.0004150186 
2.5 0.0002554769 0.0002417565 0.0003423571 0.0003563468 0.0003754358 0.0004136348 
2.600000000000000089 0.0002531319 0.0002348704 0.0003346363 0.0003440543 0.00036174 0.0003954619 
2.700000000000000178 0.0002564783 0.0002383666 0.0003372809 0.0003573255 0.0003698055 0.0003906166 
2.800000000000000266 0.0002748197 0.0002459607 0.0003537307 0.0003851644 0.00036752 0.0003785861 
2.900000000000000355 0.0002863696 0.0002461828 0.0003608433 0.0003979948 0.0003791479 0.0003803254 
3 0.0002756628 0.000240159 0.000350254 0.0003814738 0.0003677179 0.0003741281 
3.100000000000000089 0.0002539133 0.0002312077 0.0003292092 0.0003521634 0.0003465589 0.000361446 
3.200000000000000178 0.0002343638 0.0002226809 0.0003102439 0.0003253126 0.000331486 0.0003589305 
3.300000000000000266 0.0002293047 0.0002177746 0.0003027337 0.0003103722 0.0003202028 0.0003522627 
3.400000000000000355 0.0002290505 0.0002119759 0.0002954953 0.0002996798 0.0003217773 0.0003423468 
3.5 0.0002272262 0.0002115509 0.0002939046 0.0003008221 0.0003125339 0.0003421258 
3.600000000000000089 0.0002344524 0.0002136308 0.0003014534 0.0003151192 0.0003199598 0.000336745 
3.700000000000000178 0.0002492594 0.0002176679 0.0003100063 0.0003346429 0.0003253939 0.0003307586 
3.800000000000000266 0.0002472419 0.0002148413 0.0003077378 0.0003308666 0.0003230671 0.0003279755 
3.900000000000000355 0.0002344098 0.0002087883 0.0002932579 0.0003090795 0.0003118621 0.0003216587 
4 0.0002212527 0.0002038276 0.0002780288 0.0002893214 0.0002941412 0.0003171322 
4.100000000000000533 0.0002147466 0.0001996084 0.0002720247 0.0002779995 0.00029244 0.0003133699 
4.200000000000000178 0.0002113478 0.0001975653 0.0002683435 0.0002718189 0.0002847787 0.0003104703 
4.299999999999999822 0.0002098449 0.0001956142 0.0002659805 0.0002702206 0.0002838555 0.0003073243 
4.400000000000000355 0.000216727 0.0001944559 0.0002699937 0.0002742929 0.0002838545 0.0003024263 
4.5 0.0002218753 0.0001973562 0.0002763804 0.0002901042 0.0002890593 0.0002987709 
4.600000000000000533 0.0002279629 0.0001973735 0.0002785065 0.0002912939 0.000290034 0.0003019717 
4.700000000000000178 0.0002195764 0.0001930211 0.0002703416 0.0002840272 0.0002862502 0.0002932627 
