0.1000000000000000056 0.003971755 0.002240079 0.00678965 0.003774981 0.003873253 0.003861088 
0.2000000000000000111 0.002254143 0.002231478 0.008530888 0.002601375 0.003277326 0.003268059 
0.3000000000000000444 0.001704028 0.002757192 0.01031532 0.002079855 0.002167279 0.003390006 
0.4000000000000000222 0.001708464 0.003058381 0.01192241 0.001807082 0.001610154 0.003462961 
0.5 0.002005792 0.003123531 0.009715956 0.001602885 0.001519638 0.003291625 
0.6000000000000000888 0.001828698 0.002960143 0.01464902 0.001484273 0.001342814 0.002671597 
0.7000000000000000666 0.001814643 0.002863021 0.01234 0.001393848 0.001209797 0.002301263 
0.8000000000000000444 0.001649949 0.002696821 0.01206495 0.001271326 0.00127 0.002000414 
0.9000000000000000222 0.001654772 0.002237344 0.01353156 0.001227779 0.0011952 0.001712176 
1 0.001347873 0.001813793 0.01564995 0.001169918 0.001022915 0.001597387 
1.100000000000000089 0.001250791 0.00140606 0.01834812 0.001110822 0.0009631856 0.001496707 
1.200000000000000178 0.00110023 0.00108043 0.02079522 0.001080617 0.0009526189 0.001406909 
1.300000000000000044 0.000934038 0.001072447 0.01862555 0.001016929 0.000905706 0.001399334 
1.400000000000000133 0.00078692 0.0007583246 0.019669 0.001025346 0.0009119626 0.001471936 
1.5 0.0007846815 0.000789529 0.0193091 0.0009487376 0.0008456666 0.001394445 
1.600000000000000089 0.0006274421 0.0007462903 0.01910832 0.0009284079 0.0008293707 0.001389155 
1.700000000000000178 0.0006098548 0.0005932775 0.02206039 0.0009174887 0.0007765583 0.001308151 
1.800000000000000044 0.0005554009 0.0006802294 0.01902977 0.0008708382 0.0007690907 0.001228917 
1.900000000000000133 0.0005760913 0.0007017013 0.02361172 0.0008757437 0.0008003243 0.001184497 
2 0.0004936672 0.0006819519 0.01945799 0.0008321685 0.0007556064 0.001260359 
2.100000000000000089 0.0005303391 0.0007454692 0.0197439 0.0008403046 0.000737822 0.00111498 
2.200000000000000178 0.0005391956 0.000835629 0.02006752 0.0008141819 0.00074308 0.00110952 
2.300000000000000266 0.0005422821 0.0008145748 0.02060215 0.0007919048 0.0007406529 0.001102647 
2.400000000000000355 0.0005054214 0.0007412653 0.02088003 0.0007800842 0.0007082004 0.001105845 
2.5 0.0005700409 0.000638225 0.0213264 0.000750644 0.0007234429 0.001087809 
2.600000000000000089 0.000598339 0.0006059898 0.02841648 0.0007470738 0.0007105998 0.001086579 
2.700000000000000178 0.0006214923 0.0004708603 0.02810732 0.0007570916 0.0007056272 0.001044402 
